OG	raw_p	FDR_p	Socmean-Solmean	taxa
OG_11115	0.7075	0.8805	-4.343	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16796	0.7076	0.8805	1.651	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13934	0.7078	0.8806	9.513	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17606	0.7079	0.8806	-6.086	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10263	0.708	0.8806	1.789	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12755	0.7081	0.8806	0.872	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16266	0.7082	0.8806	0.6504	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18141	0.7085	0.8808	4.551	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LVIE
OG_10754	0.7086	0.8808	15.33	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14949	0.7088	0.8809	-7.836	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11748	0.7089	0.8809	-0.1936	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13463	0.7092	0.8809	0.8877	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12575	0.7093	0.8809	0.9597	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13741	0.7093	0.8809	2.105	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14061	0.7095	0.8809	-2.206	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10226	0.7095	0.8809	-0.2224	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12999	0.7096	0.8809	-6.743	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15462	0.7098	0.881	-0.4023	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15673	0.7099	0.881	-0.1173	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14734	0.7107	0.8817	1.594	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13527	0.7108	0.8817	0.1876	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18120	0.7108	0.8817	0.2563	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16342	0.7109	0.8817	1.229	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13083	0.7111	0.8817	-1.82	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17992	0.7113	0.8818	-1.959	AAUR,APUR,AVIR,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11342	0.7121	0.8827	-3.377	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15280	0.7123	0.8828	-0.1801	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18308	0.7124	0.8828	-4.187	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15888	0.7129	0.8832	-0.3024	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16420	0.7131	0.8834	1.896	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16975	0.7133	0.8834	-0.6647	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU
OG_18241	0.7133	0.8834	-2.596	APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17436	0.7139	0.8839	1.487	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17584	0.7141	0.8841	-3.728	AAUR,APUR,AVIR,HLIG,LFIG,LMAR,LPAU,LVIE
OG_15051	0.7143	0.8842	18.36	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18214	0.7147	0.8845	-6.08	APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15490	0.715	0.8845	-1.865	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16710	0.715	0.8845	-41.29	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16294	0.7151	0.8845	-0.04517	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15991	0.7151	0.8845	2.074	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17047	0.7152	0.8845	1.928	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12115	0.7155	0.8846	4.193	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18841	0.7155	0.8846	5.777	APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15414	0.7167	0.8857	-0.1386	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13532	0.7167	0.8857	1.752	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14706	0.7174	0.8862	-6.621	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13751	0.7174	0.8862	3.792	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11769	0.7176	0.8862	0.798	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14295	0.7177	0.8862	0.9892	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16703	0.7178	0.8862	-5.648	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16238	0.7178	0.8862	-10.09	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12313	0.7179	0.8862	-6.419	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18135	0.7183	0.8866	-0.6433	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18227	0.7186	0.8867	-0.5225	APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18745	0.7187	0.8867	0.02751	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17097	0.7192	0.8872	-0.5987	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LPAU,LVIE
OG_14973	0.7196	0.8872	1.451	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17351	0.7196	0.8872	1.696	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16558	0.7197	0.8872	-0.6344	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10370	0.7197	0.8872	-0.1057	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16735	0.7198	0.8872	23.13	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11321	0.7198	0.8872	12.23	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10172	0.7201	0.8872	-0.9212	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13760	0.7201	0.8872	-1.028	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11483	0.7203	0.8873	-1.61	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15942	0.7204	0.8873	0.03685	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11121	0.7206	0.8874	2.396	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13528	0.7207	0.8874	0.8433	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15381	0.721	0.8875	2.49	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17268	0.721	0.8875	-3.523	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17397	0.7214	0.8877	-4.869	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LPAU,LVIE
OG_14293	0.7214	0.8877	1.554	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16308	0.7216	0.8878	36.18	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16432	0.7218	0.8879	2.515	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15961	0.7219	0.8879	-1.076	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12010	0.7221	0.8879	-2.746	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15306	0.7223	0.8881	-0.4958	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12618	0.7225	0.8881	5.937	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18075	0.7227	0.8882	5.639	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14266	0.7227	0.8882	0.8919	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16060	0.7233	0.8888	-3.263	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10594	0.724	0.8893	1.816	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14750	0.724	0.8893	-4.456	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14833	0.7241	0.8893	-1.853	AAUR,APUR,AVIR,HLIG,LFIG,LMAR,LPAU,LVIE
OG_18326	0.7243	0.8894	103.2	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10696	0.7245	0.8895	2.663	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10391	0.7246	0.8895	7.388	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17761	0.7249	0.8897	1.028	AAUR,APUR,AVIR,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16934	0.7251	0.8897	0.5131	APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13547	0.7253	0.8897	2.162	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10009	0.7253	0.8897	5.271	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15170	0.7257	0.8897	2.076	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11858	0.7257	0.8897	0.712	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12044	0.7257	0.8897	-0.3001	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15393	0.7258	0.8897	1.723	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14332	0.7258	0.8897	0.6606	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13049	0.726	0.8898	-0.7445	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10432	0.7264	0.89	-0.7532	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17020	0.7264	0.89	-8.304	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LVIE
OG_10161	0.7271	0.8905	2.186	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11333	0.7272	0.8905	-0.3719	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10717	0.7274	0.8905	2.286	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18781	0.7275	0.8905	0.5467	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU
OG_15314	0.7276	0.8905	4.72	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15718	0.7278	0.8905	3.328	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15108	0.7279	0.8905	-0.5691	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16029	0.728	0.8905	-11.87	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15722	0.728	0.8905	-3.807	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17023	0.728	0.8905	-2.008	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14979	0.7282	0.8905	0.2191	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18727	0.7282	0.8905	-2.185	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17844	0.7284	0.8906	6.344	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11503	0.7285	0.8906	9.533	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16542	0.7286	0.8906	2.102	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12987	0.729	0.891	-0.4987	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12929	0.7293	0.891	2.333	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10841	0.7293	0.891	-1.384	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16326	0.7294	0.891	-4.373	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18649	0.7298	0.8914	-50.8	AAUR,APUR,AVIR,HLIG,LFIG,LMAR,LPAU,LVIE
OG_16772	0.7304	0.8919	1.517	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18482	0.7305	0.8919	-44.7	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13024	0.7306	0.8919	0.05788	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10478	0.7309	0.8921	1.757	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11979	0.7311	0.8921	-0.05266	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13841	0.7311	0.8921	-11.03	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17240	0.7315	0.8924	0.636	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10813	0.7316	0.8924	4.624	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18124	0.7322	0.893	-16.73	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LVIE
OG_12918	0.7325	0.8931	-3.456	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18020	0.7326	0.8931	-3.3	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16359	0.7326	0.8931	-2.689	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11302	0.7328	0.8931	-0.9337	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11845	0.7329	0.8931	-2.477	AAUR,APUR,AVIR,HLIG,LFIG,LMAR,LPAU,LVIE
OG_15102	0.7333	0.8935	3.702	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13429	0.7336	0.8935	2.192	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17106	0.7337	0.8935	9.148	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11928	0.7337	0.8935	-3.842	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_19729	0.7339	0.8935	-11.15	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU
OG_16389	0.7339	0.8935	-1.638	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15589	0.734	0.8935	-2.647	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16116	0.7344	0.8935	-77.42	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18913	0.7346	0.8935	6.083	AAUR,APUR,AVIR,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17280	0.7346	0.8935	1.288	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14186	0.7346	0.8935	-2.653	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18286	0.7347	0.8935	1.443	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13732	0.7347	0.8935	-0.1257	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11050	0.7352	0.894	2.004	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11289	0.7354	0.894	-5.94	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15207	0.7355	0.8941	3.627	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10217	0.736	0.8944	-4.759	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15173	0.7361	0.8944	2.529	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14508	0.7361	0.8944	-1.682	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11680	0.7362	0.8944	-0.1418	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10249	0.7364	0.8944	-0.3756	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10462	0.7365	0.8944	0.143	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12736	0.7366	0.8944	1.64	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10851	0.7368	0.8945	7.809	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12189	0.737	0.8946	-1.426	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12259	0.7373	0.8949	-14.67	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16754	0.7378	0.8952	-0.6963	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17037	0.7379	0.8952	8.036	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14058	0.738	0.8952	-1.81	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11497	0.738	0.8952	-19.77	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14052	0.7384	0.8955	-20.74	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11361	0.7385	0.8955	-0.6796	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15390	0.7387	0.8955	-0.1034	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16316	0.7392	0.896	3.004	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16565	0.7393	0.896	2.232	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14650	0.7397	0.896	1.434	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16652	0.7397	0.896	13.27	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15996	0.7397	0.896	1.351	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14252	0.7398	0.896	-0.7212	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16596	0.7407	0.897	10.58	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15586	0.7409	0.8972	-4.077	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10557	0.7412	0.8973	0.3304	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14404	0.7414	0.8974	1.902	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15690	0.7422	0.8983	0.2742	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11081	0.7426	0.8985	0.1982	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13994	0.7426	0.8985	3.677	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14261	0.743	0.8988	-1.598	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18553	0.7433	0.8991	-1.299	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17824	0.7436	0.8993	1.901	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17976	0.7441	0.8995	-7.286	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16763	0.7441	0.8995	2.525	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11759	0.7441	0.8995	-3.695	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15458	0.7444	0.8995	-0.3355	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12153	0.7444	0.8995	-13.66	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11304	0.7446	0.8995	-13.26	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15135	0.7448	0.8995	5.507	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16944	0.745	0.8995	137.3	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14030	0.7451	0.8995	43	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18187	0.7452	0.8995	-16.98	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18280	0.7453	0.8995	-108.7	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10644	0.7456	0.8995	58.74	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15465	0.7457	0.8995	0.3302	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13890	0.7458	0.8995	-0.6405	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15376	0.7459	0.8995	6.671	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_19028	0.7459	0.8995	0.6448	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10222	0.746	0.8995	-28.5	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_19074	0.746	0.8995	-0.2467	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10361	0.746	0.8995	-40.75	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13799	0.7463	0.8996	0.1409	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18201	0.7468	0.9	-0.5318	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13434	0.7468	0.9	-245.8	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12648	0.7478	0.901	2.819	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16284	0.7478	0.901	-3.68	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17964	0.748	0.901	-1.759	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11459	0.7482	0.9011	-1.727	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14964	0.7487	0.9017	1.745	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11910	0.7491	0.9019	-6.692	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11166	0.7492	0.9019	1.559	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18306	0.7493	0.9019	48.42	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16793	0.7502	0.9028	5.904	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15496	0.751	0.9036	-1.437	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18542	0.7512	0.9038	2.263	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12456	0.7515	0.9039	-11.4	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17234	0.7517	0.9039	-3.075	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15398	0.7517	0.9039	-0.1173	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
